2026-02-25 09:35:02,333 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ConnectionResetError(54, 'Connection reset by peer')': /search?q=%D0%9D%D0%BE%D0%B2%D0%BE%D0%B5+%D0%9F%D0%BE%D0%B1%D0%B5%D0%B4%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%2C+%D0%9A%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C&format=json&limit=1&accept-language=ru
2026-02-25 09:54:37,723 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ConnectionResetError(54, 'Connection reset by peer')': /search?q=9-%D0%B9+%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB%2C+%D0%A1%D0%B0%D0%BC%D0%B0%D1%80%D0%B0&format=json&limit=1&accept-language=ru
2026-02-25 10:05:45,565 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ConnectionResetError(54, 'Connection reset by peer')': /osm/tools/overpass/api/interpreter
2026-02-25 10:05:46,010 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ConnectionResetError(54, 'Connection reset by peer')': /1.x/?apikey=e27943f8-c65f-4361-8c7c-780e1bef1f63&geocode=%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%2C+%D0%9A%D0%BE%D1%80%D0%B4%D0%BD%D1%8B%D0%B9&format=json&results=5&ll=73.446292%2C54.960824&spn=0.015%2C0.015
2026-02-25 10:08:42,270 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ConnectionResetError(54, 'Connection reset by peer')': /sparql?query=%0A++++SELECT+%3Fpop+WHERE+%7B%0A++++++%3Fcity+rdfs%3Alabel+%22%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%94%D0%BE%D0%BD%D1%83%22%40ru+.%0A++++++%3Fcity+wdt%3AP1082+%3Fpop+.%0A++++%7D+ORDER+BY+DESC%28%3Fpop%29+LIMIT+1%0A++++&format=json
2026-02-25 10:18:24,662 [INFO] urbanpulse — Пропуск мета-зоны: городской округ Астрахань (admin=6)
2026-03-07 12:55:34,997 [INFO] WDM — Driver [/Users/arturboev/.wdm/drivers/chromedriver/mac64/145.0.7632.117/chromedriver-mac-arm64/chromedriver] found in cache
2026-03-07 12:56:35,955 [INFO] WDM — ====== WebDriver manager ======
2026-03-07 12:56:36,684 [INFO] WDM — Get LATEST chromedriver version for google-chrome
2026-03-07 12:56:37,239 [INFO] WDM — Get LATEST chromedriver version for google-chrome
2026-03-07 12:56:37,737 [INFO] WDM — Driver [/Users/arturboev/.wdm/drivers/chromedriver/mac64/145.0.7632.117/chromedriver-mac-arm64/chromedriver] found in cache
2026-03-07 12:58:24,532 [INFO] WDM — ====== WebDriver manager ======
2026-03-07 12:58:25,354 [INFO] WDM — Get LATEST chromedriver version for google-chrome
2026-03-07 12:58:26,031 [INFO] WDM — Get LATEST chromedriver version for google-chrome
2026-03-07 12:58:26,686 [INFO] WDM — Driver [/Users/arturboev/.wdm/drivers/chromedriver/mac64/145.0.7632.117/chromedriver-mac-arm64/chromedriver] found in cache
2026-03-07 13:03:53,068 [INFO] urbanpulse — Preset-зона не геокодирована: Тихая (Владивосток)
2026-03-07 13:03:59,865 [INFO] urbanpulse — Preset-зона не геокодирована: Седанка (Владивосток)
2026-03-07 13:04:00,531 [INFO] urbanpulse — Preset-зона не геокодирована: Океанская (Владивосток)
2026-03-07 13:04:53,913 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='query.wikidata.org', port=443): Read timed out. (read timeout=30)")': /sparql?query=SELECT+%3Fitem+%3FitemLabel+%3Fcoord+WHERE+%7B%0A++++++%3Fcity+rdfs%3Alabel+%22%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%B2%D0%BE%D1%81%D1%82%D0%BE%D0%BA%22%40ru+.%0A++++++%3Fcity+wdt%3AP31%2Fwdt%3AP279%2A+wd%3AQ515+.%0A++++++%3Fitem+wdt%3AP131%2B+%3Fcity+.%0A++++++%3Fitem+wdt%3AP31%2Fwdt%3AP279%2A+%3Ftype+.%0A++++++VALUES+%3Ftype+%7B+wd%3AQ123705+wd%3AQ2983893+wd%3AQ15715406%0A++++++++++++++++++++++wd%3AQ3957+wd%3AQ12813115+wd%3AQ19953632+wd%3AQ4286337%0A++++++++++++++++++++++wd%3AQ253019+wd%3AQ15921890+%7D%0A++++++OPTIONAL+%7B+%3Fitem+wdt%3AP625+%3Fcoord+.+%7D%0A++++++SERVICE+wikibase%3Alabel+%7B+bd%3AserviceParam+wikibase%3Alanguage+%22ru%2Cen%22+.+%7D%0A++++%7D+LIMIT+200&format=json
2026-03-07 13:05:54,300 [INFO] WDM — ====== WebDriver manager ======
2026-03-07 13:05:55,733 [INFO] WDM — Get LATEST chromedriver version for google-chrome
2026-03-07 13:05:56,576 [INFO] WDM — Get LATEST chromedriver version for google-chrome
2026-03-07 13:05:57,123 [INFO] WDM — Driver [/Users/arturboev/.wdm/drivers/chromedriver/mac64/145.0.7632.117/chromedriver-mac-arm64/chromedriver] found in cache
2026-03-07 13:09:02,742 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError("HTTPConnection(host='localhost', port=56053): Failed to establish a new connection: [Errno 61] Connection refused")': /session/b7548d261f331be244f73e05be508a4d
2026-03-07 13:09:02,750 [WARNING] urllib3.connectionpool — Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError("HTTPConnection(host='localhost', port=56053): Failed to establish a new connection: [Errno 61] Connection refused")': /session/b7548d261f331be244f73e05be508a4d
2026-03-07 13:09:02,751 [WARNING] urllib3.connectionpool — Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError("HTTPConnection(host='localhost', port=56053): Failed to establish a new connection: [Errno 61] Connection refused")': /session/b7548d261f331be244f73e05be508a4d
2026-03-07 13:18:26,869 [INFO] urbanpulse — Preset-зона не геокодирована: Белый город (Астрахань)
2026-03-07 13:18:35,927 [INFO] urbanpulse — Preset-зона не геокодирована: Армянская слобода (Астрахань)
2026-03-07 13:18:36,228 [INFO] urbanpulse — Не город: Советский (0 зданий, 7.9км)
2026-03-07 13:18:54,468 [INFO] urbanpulse — Не город: Советский (0 зданий, 7.9км)
2026-03-07 13:41:08,040 [INFO] urbanpulse — Preset-зона не геокодирована: Белый город (Астрахань)
2026-03-07 13:41:17,058 [INFO] urbanpulse — Preset-зона не геокодирована: Армянская слобода (Астрахань)
2026-03-07 13:41:17,844 [INFO] urbanpulse — Не город: Советский (0 зданий, 7.9км)
2026-03-07 13:41:31,276 [INFO] urbanpulse — Не город: Советский (0 зданий, 7.9км)
2026-03-07 13:44:19,854 [INFO] urbanpulse — Preset-зона не геокодирована: Белый город (Астрахань)
2026-03-07 13:44:28,873 [INFO] urbanpulse — Preset-зона не геокодирована: Армянская слобода (Астрахань)
2026-03-07 13:44:29,503 [INFO] urbanpulse — Не город: Советский (0 зданий, 7.9км)
2026-03-07 13:44:44,758 [INFO] urbanpulse — Не город: Советский (0 зданий, 7.9км)
2026-03-07 13:45:38,989 [INFO] urbanpulse — Preset-зона не геокодирована: Седанка (Владивосток)
2026-03-07 13:45:42,532 [INFO] urbanpulse — Preset-зона не геокодирована: Океанская (Владивосток)
2026-03-07 13:45:45,892 [INFO] urbanpulse — Не город: Тихая (5 зданий, 8.9км)
2026-03-07 13:46:18,185 [INFO] urbanpulse — Не город: Ленинский (6 зданий, 8.0км)
2026-03-07 13:46:55,342 [INFO] urbanpulse — Preset-зона не геокодирована: Центр Сочи (Сочи)
2026-03-07 13:47:07,917 [INFO] urbanpulse — Preset-зона не геокодирована: Кудепста (Сочи)
2026-03-07 13:47:10,463 [INFO] urbanpulse — Preset-зона не геокодирована: Адлер (Сочи)
2026-03-07 13:47:13,465 [INFO] urbanpulse — Preset-зона не геокодирована: Курортный городок (Сочи)
2026-03-07 13:47:19,558 [INFO] urbanpulse — Preset-зона не геокодирована: Лоо (Сочи)
2026-03-07 13:47:22,509 [INFO] urbanpulse — Preset-зона не геокодирована: Красная Поляна (Сочи)
2026-03-07 13:47:39,359 [INFO] urbanpulse — Preset-зона не геокодирована: Академгородок (Новосибирск)
2026-03-07 13:47:42,137 [INFO] urbanpulse — Preset-зона не геокодирована: Шлюз (Новосибирск)
2026-03-07 13:47:51,133 [INFO] urbanpulse — Preset-зона не геокодирована: Пашино (Новосибирск)
2026-03-07 13:48:06,440 [INFO] urbanpulse — Preset-зона не геокодирована: ОбьГЭС (Новосибирск)
2026-03-07 13:50:15,943 [INFO] urbanpulse — Не город: Сормово (4 зданий, 8.8км)
2026-03-07 13:51:27,772 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='overpass.openstreetmap.ru', port=443): Read timed out. (read timeout=20)")': /api/interpreter
2026-03-07 13:51:49,797 [WARNING] urllib3.connectionpool — Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='overpass.openstreetmap.ru', port=443): Read timed out. (read timeout=20)")': /api/interpreter
2026-03-07 13:52:13,879 [WARNING] urllib3.connectionpool — Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='overpass.openstreetmap.ru', port=443): Read timed out. (read timeout=20)")': /api/interpreter
2026-03-07 13:53:08,505 [INFO] urbanpulse — Preset-зона не геокодирована: Северо-Запад (Челябинск)
2026-03-07 13:53:17,002 [INFO] urbanpulse — Preset-зона не геокодирована: ЧМЗ (Челябинск)
2026-03-07 13:53:29,020 [INFO] urbanpulse — Preset-зона не геокодирована: Шершни (Челябинск)
2026-03-07 13:54:56,167 [INFO] urbanpulse — Preset-зона не геокодирована: Парнас (Санкт-Петербург)
2026-03-07 13:55:05,131 [INFO] urbanpulse — Preset-зона не геокодирована: Рыбацкое (Санкт-Петербург)
2026-03-07 13:55:57,297 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='query.wikidata.org', port=443): Read timed out. (read timeout=30)")': /sparql?query=SELECT+%3Fitem+%3FitemLabel+%3Fcoord+WHERE+%7B%0A++++++%3Fcity+rdfs%3Alabel+%22%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%22%40ru+.%0A++++++%3Fcity+wdt%3AP31%2Fwdt%3AP279%2A+wd%3AQ515+.%0A++++++%3Fitem+wdt%3AP131%2B+%3Fcity+.%0A++++++%3Fitem+wdt%3AP31%2Fwdt%3AP279%2A+%3Ftype+.%0A++++++VALUES+%3Ftype+%7B+wd%3AQ123705+wd%3AQ2983893+wd%3AQ15715406%0A++++++++++++++++++++++wd%3AQ3957+wd%3AQ12813115+wd%3AQ19953632+wd%3AQ4286337%0A++++++++++++++++++++++wd%3AQ253019+wd%3AQ15921890+%7D%0A++++++OPTIONAL+%7B+%3Fitem+wdt%3AP625+%3Fcoord+.+%7D%0A++++++SERVICE+wikibase%3Alabel+%7B+bd%3AserviceParam+wikibase%3Alanguage+%22ru%2Cen%22+.+%7D%0A++++%7D+LIMIT+200&format=json
2026-03-07 13:56:29,662 [WARNING] urllib3.connectionpool — Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='query.wikidata.org', port=443): Read timed out. (read timeout=30)")': /sparql?query=SELECT+%3Fitem+%3FitemLabel+%3Fcoord+WHERE+%7B%0A++++++%3Fcity+rdfs%3Alabel+%22%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%22%40ru+.%0A++++++%3Fcity+wdt%3AP31%2Fwdt%3AP279%2A+wd%3AQ515+.%0A++++++%3Fitem+wdt%3AP131%2B+%3Fcity+.%0A++++++%3Fitem+wdt%3AP31%2Fwdt%3AP279%2A+%3Ftype+.%0A++++++VALUES+%3Ftype+%7B+wd%3AQ123705+wd%3AQ2983893+wd%3AQ15715406%0A++++++++++++++++++++++wd%3AQ3957+wd%3AQ12813115+wd%3AQ19953632+wd%3AQ4286337%0A++++++++++++++++++++++wd%3AQ253019+wd%3AQ15921890+%7D%0A++++++OPTIONAL+%7B+%3Fitem+wdt%3AP625+%3Fcoord+.+%7D%0A++++++SERVICE+wikibase%3Alabel+%7B+bd%3AserviceParam+wikibase%3Alanguage+%22ru%2Cen%22+.+%7D%0A++++%7D+LIMIT+200&format=json
2026-03-07 14:02:23,968 [INFO] urbanpulse — Preset-зона не геокодирована: Марьино (Москва)
2026-03-07 14:02:28,023 [INFO] urbanpulse — Preset-зона не геокодирована: Люблино (Москва)
2026-03-07 14:02:30,411 [INFO] urbanpulse — Preset-зона не геокодирована: Строгино (Москва)
2026-03-07 14:02:33,904 [INFO] urbanpulse — Preset-зона не геокодирована: Крылатское (Москва)
2026-03-07 14:02:39,457 [INFO] urbanpulse — Preset-зона не геокодирована: Кунцево (Москва)
2026-03-07 14:02:42,448 [INFO] urbanpulse — Preset-зона не геокодирована: Ясенево (Москва)
2026-03-07 14:02:45,539 [INFO] urbanpulse — Preset-зона не геокодирована: Бутово (Москва)
2026-03-07 14:02:48,445 [INFO] urbanpulse — Preset-зона не геокодирована: Чертаново (Москва)
2026-03-07 14:03:27,840 [WARNING] urllib3.connectionpool — Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='query.wikidata.org', port=443): Read timed out. (read timeout=30)")': /sparql?query=SELECT+%3Fitem+%3FitemLabel+%3Fcoord+WHERE+%7B%0A++++++%3Fcity+rdfs%3Alabel+%22%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%22%40ru+.%0A++++++%3Fcity+wdt%3AP31%2Fwdt%3AP279%2A+wd%3AQ515+.%0A++++++%3Fitem+wdt%3AP131%2B+%3Fcity+.%0A++++++%3Fitem+wdt%3AP31%2Fwdt%3AP279%2A+%3Ftype+.%0A++++++VALUES+%3Ftype+%7B+wd%3AQ123705+wd%3AQ2983893+wd%3AQ15715406%0A++++++++++++++++++++++wd%3AQ3957+wd%3AQ12813115+wd%3AQ19953632+wd%3AQ4286337%0A++++++++++++++++++++++wd%3AQ253019+wd%3AQ15921890+%7D%0A++++++OPTIONAL+%7B+%3Fitem+wdt%3AP625+%3Fcoord+.+%7D%0A++++++SERVICE+wikibase%3Alabel+%7B+bd%3AserviceParam+wikibase%3Alanguage+%22ru%2Cen%22+.+%7D%0A++++%7D+LIMIT+200&format=json
2026-03-07 14:04:00,175 [WARNING] urllib3.connectionpool — Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='query.wikidata.org', port=443): Read timed out. (read timeout=30)")': /sparql?query=SELECT+%3Fitem+%3FitemLabel+%3Fcoord+WHERE+%7B%0A++++++%3Fcity+rdfs%3Alabel+%22%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%22%40ru+.%0A++++++%3Fcity+wdt%3AP31%2Fwdt%3AP279%2A+wd%3AQ515+.%0A++++++%3Fitem+wdt%3AP131%2B+%3Fcity+.%0A++++++%3Fitem+wdt%3AP31%2Fwdt%3AP279%2A+%3Ftype+.%0A++++++VALUES+%3Ftype+%7B+wd%3AQ123705+wd%3AQ2983893+wd%3AQ15715406%0A++++++++++++++++++++++wd%3AQ3957+wd%3AQ12813115+wd%3AQ19953632+wd%3AQ4286337%0A++++++++++++++++++++++wd%3AQ253019+wd%3AQ15921890+%7D%0A++++++OPTIONAL+%7B+%3Fitem+wdt%3AP625+%3Fcoord+.+%7D%0A++++++SERVICE+wikibase%3Alabel+%7B+bd%3AserviceParam+wikibase%3Alanguage+%22ru%2Cen%22+.+%7D%0A++++%7D+LIMIT+200&format=json
2026-03-07 14:04:34,486 [WARNING] urllib3.connectionpool — Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='query.wikidata.org', port=443): Read timed out. (read timeout=30)")': /sparql?query=SELECT+%3Fitem+%3FitemLabel+%3Fcoord+WHERE+%7B%0A++++++%3Fcity+rdfs%3Alabel+%22%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%22%40ru+.%0A++++++%3Fcity+wdt%3AP31%2Fwdt%3AP279%2A+wd%3AQ515+.%0A++++++%3Fitem+wdt%3AP131%2B+%3Fcity+.%0A++++++%3Fitem+wdt%3AP31%2Fwdt%3AP279%2A+%3Ftype+.%0A++++++VALUES+%3Ftype+%7B+wd%3AQ123705+wd%3AQ2983893+wd%3AQ15715406%0A++++++++++++++++++++++wd%3AQ3957+wd%3AQ12813115+wd%3AQ19953632+wd%3AQ4286337%0A++++++++++++++++++++++wd%3AQ253019+wd%3AQ15921890+%7D%0A++++++OPTIONAL+%7B+%3Fitem+wdt%3AP625+%3Fcoord+.+%7D%0A++++++SERVICE+wikibase%3Alabel+%7B+bd%3AserviceParam+wikibase%3Alanguage+%22ru%2Cen%22+.+%7D%0A++++%7D+LIMIT+200&format=json
2026-03-07 14:05:37,487 [INFO] urbanpulse — Preset-зона не геокодирована: Квартала (Казань)
2026-03-07 14:05:43,487 [INFO] urbanpulse — Preset-зона не геокодирована: Юдино (Казань)
2026-03-07 14:05:46,493 [INFO] urbanpulse — Preset-зона не геокодирована: Салават Купере (Казань)
2026-03-07 14:05:55,583 [INFO] urbanpulse — Preset-зона не геокодирована: Залесный (Казань)
2026-03-07 14:07:29,044 [INFO] urbanpulse — Не город: Кировский (0 зданий, 11.2км)
2026-03-07 14:07:38,774 [INFO] urbanpulse — Не город: Дальнее Устье (0 зданий, 5.0км)
2026-03-07 14:09:30,312 [INFO] urbanpulse — Preset-зона не геокодирована: Металлург (Самара)
2026-03-07 14:09:33,332 [INFO] urbanpulse — Preset-зона не геокодирована: Юнгородок (Самара)
2026-03-07 14:09:36,282 [INFO] urbanpulse — Preset-зона не геокодирована: Крутые Ключи (Самара)
2026-03-07 14:09:39,320 [INFO] urbanpulse — Preset-зона не геокодирована: Кошелев (Самара)
2026-03-07 14:09:42,445 [INFO] urbanpulse — Preset-зона не геокодирована: 116-й километр (Самара)
2026-03-07 14:09:48,341 [INFO] urbanpulse — Preset-зона не геокодирована: Управленческий (Самара)
2026-03-07 14:09:51,369 [INFO] urbanpulse — Preset-зона не геокодирована: Мехзавод (Самара)
2026-03-07 14:11:29,067 [INFO] urbanpulse — Не город: Советский административный округ (7 зданий, 10.5км)
2026-03-07 14:12:28,697 [INFO] urbanpulse — Preset-зона не геокодирована: Чкаловский (Ростов-на-Дону)
2026-03-07 14:14:06,968 [INFO] urbanpulse — Preset-зона не геокодирована: Шакша (Уфа)
2026-03-07 14:15:45,503 [INFO] urbanpulse — Preset-зона не геокодирована: Зелёная Роща (Красноярск)
2026-03-07 14:17:37,671 [INFO] urbanpulse — Preset-зона не геокодирована: Шилово (Воронеж)
2026-03-07 14:18:31,179 [INFO] urbanpulse — Не город: Рыбачий (9 зданий, 8.9км)
2026-03-07 14:19:39,686 [INFO] urbanpulse — Preset-зона не геокодирована: Закамск (Пермь)
2026-03-07 14:19:54,804 [INFO] urbanpulse — Preset-зона не геокодирована: Кислотные дачи (Пермь)
2026-03-07 14:21:29,103 [INFO] urbanpulse — Не город: Мотовилихинский (0 зданий, 9.1км)
2026-03-07 14:21:31,086 [INFO] urbanpulse — Не город: Язовая (4 зданий, 10.2км)
2026-03-07 14:22:27,222 [INFO] urbanpulse — Preset-зона не геокодирована: Спартановка (Волгоград)
2026-03-07 14:22:42,283 [INFO] urbanpulse — Preset-зона не геокодирована: Красный Октябрь (Волгоград)
2026-03-07 14:22:45,330 [INFO] urbanpulse — Preset-зона не геокодирована: Бекетовка (Волгоград)
2026-03-07 14:22:48,278 [INFO] urbanpulse — Preset-зона не геокодирована: Красноармейск (Волгоград)
2026-03-07 14:22:51,315 [INFO] urbanpulse — Preset-зона не геокодирована: Тракторный (Волгоград)
2026-03-07 14:23:40,492 [INFO] urbanpulse — Не город: Кировский (0 зданий, 11.5км)
2026-03-07 14:25:51,543 [INFO] urbanpulse — Preset-зона не геокодирована: Антипино (Тюмень)
2026-03-07 14:25:57,587 [INFO] urbanpulse — Preset-зона не геокодирована: Заречный (Тюмень)
2026-03-07 14:27:00,271 [INFO] urbanpulse — Preset-зона не геокодирована: Елшанка (Саратов)
2026-03-07 14:28:04,650 [INFO] urbanpulse — Не город: Комсомольский (3 зданий, 8.0км)
2026-03-07 14:28:23,144 [INFO] urbanpulse — Не город: Октябрьский (9 зданий, 8.8км)
2026-03-07 14:30:07,251 [INFO] urbanpulse — Не город: Ленинский округ (1 зданий, 11.2км)
2026-03-07 14:30:43,626 [INFO] urbanpulse — Preset-зона не геокодирована: Пятая площадка (Хабаровск)
2026-03-07 14:30:46,731 [INFO] urbanpulse — Preset-зона не геокодирована: Красная Речка (Хабаровск)
2026-03-07 14:31:17,312 [INFO] urbanpulse — Не город: Кировский (3 зданий, 5.8км)
2026-03-07 14:32:07,847 [INFO] urbanpulse — Preset-зона не геокодирована: Заволга (Ярославль)
2026-03-07 14:35:31,535 [INFO] urbanpulse — Не город: Дзержинский (3 зданий, 11.3км)
2026-03-07 14:46:16,901 [INFO] urbanpulse — Preset-зона не геокодирована: Марьино (Москва)
2026-03-07 14:46:19,914 [INFO] urbanpulse — Preset-зона не геокодирована: Люблино (Москва)
2026-03-07 14:46:22,920 [INFO] urbanpulse — Preset-зона не геокодирована: Строгино (Москва)
